Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
42	1.2	0.2	-2441760.5	2723712.5	-278994.97	-17577242.0	-2873728.0	1706489.4	-278994.97	-4185045.2	8.751748	10.3	210000	-2010951.1	10260578.0	51057296.0	-106994420.0	-2010814.6	10250357.0	49808530.0	-105528180.0	-2039038.1	10510546.0	46430110.0	-105879070.0	1095.8496	26.732895	1185.077	952.82416	2407004400000.0	2227899000000.0	955410500000.0	5411.750409603119
43	1.2	0.2	-2218269.2	2557293.0	-278994.97	-17298240.0	-2845827.5	1682370.6	-278994.97	-4185045.5	7.9507155	10.2	215000	-2371765.0	10007992.0	48297870.0	-106026220.0	-2371436.8	9996122.0	50928336.0	-107146480.0	-2408385.5	10265962.0	47560104.0	-107015020.0	1095.8035	26.756046	1187.2976	941.47986	2475188800000.0	2313787500000.0	992925200000.0	5539.525389671326
44	1.2	0.2	-2172481.8	2648551.8	-278994.97	-17577244.0	-3431738.0	4929851.5	-278994.97	-17298240.0	7.7866044	12.3	220000	-2463643.0	9643192.0	49361744.0	-99135600.0	-2463093.0	9633323.0	49246610.0	-100273520.0	-2481619.5	9916756.0	48186490.0	-103666560.0	1095.8196	26.73934	1186.3472	905.82324	2357182300000.0	2210931700000.0	952633000000.0	5667.45302271843
45	1.2	0.2	-2316282.8	2580390.2	-278994.97	-17298238.0	-1367108.6	1666797.9	-278994.97	-4185045.2	8.302013	4.9	225000	-2347636.0	9487427.0	50369104.0	-103003760.0	-2347151.2	9478731.0	48808976.0	-106675380.0	-2389853.2	9748802.0	48237936.0	-104519700.0	1095.8536	26.739853	1186.434	948.566	2215542000000.0	2088615800000.0	897514800000.0	5794.036250591278
46	1.2	0.2	-2166876.5	2764777.8	-278994.97	-17298242.0	-2176218.2	1845646.8	-278994.97	-4185045.2	7.766513	7.8	230000	-2743634.2	9552387.0	48292240.0	-112824560.0	-2743509.2	9542077.0	47875600.0	-108155890.0	-2790858.2	9813637.0	47081040.0	-107586640.0	1095.9066	26.745405	1185.5283	945.9249	2361890400000.0	2226093600000.0	885791600000.0	5923.3726925849915
47	1.2	0.2	-2306852.2	2697469.8	-278994.97	-17577244.0	-1395008.2	1645884.9	-278994.97	-3906041.0	8.268212	5.0	235000	-2186163.8	9555085.0	48566160.0	-99484780.0	-2185948.5	9546976.0	47992976.0	-100019570.0	-2196812.8	9813784.0	48352576.0	-97310260.0	1095.8822	26.736101	1182.7341	949.1193	2174884100000.0	2050753600000.0	810087800000.0	6051.424354314804
48	1.2	0.2	-2072469.9	2383651.8	-278994.97	-17298240.0	-1813513.4	1826355.5	-278994.97	-4185045.2	7.4281435	6.5	240000	-2433347.5	9311357.0	52751120.0	-103226990.0	-2433473.8	9301506.0	49525744.0	-102856880.0	-2498782.2	9542463.0	47400464.0	-103687890.0	1095.7631	26.769363	1186.4585	948.44806	2191983100000.0	2078443400000.0	822172650000.0	6178.169909000397
49	1.2	0.2	-2354259.0	2634618.5	-278994.97	-17298242.0	-2092518.0	1817810.2	-278994.97	-4185044.8	8.4381275	7.5	245000	-2726356.5	8912945.0	46922000.0	-101799660.0	-2726492.0	8903785.0	48809616.0	-101932270.0	-2791597.8	9157795.0	45929670.0	-103934220.0	1095.8363	26.74893	1183.883	923.2953	2138810900000.0	2029196000000.0	817051860000.0	6307.2867884635925
50	1.2	0.2	-2162377.0	2461223.2	-278994.97	-17298240.0	-1004404.2	1450818.4	-278994.97	-3906041.0	7.7503877	3.6	250000	-2665517.0	8965329.0	50325200.0	-102139890.0	-2665213.2	8953957.0	47750990.0	-101665780.0	-2716166.0	9191048.0	48272984.0	-95315680.0	1095.8176	26.77819	1184.4171	944.9553	2145651700000.0	2038398200000.0	764724640000.0	6434.876504421234
51	1.2	0.2	-2200725.8	2544361.0	-278994.97	-17577244.0	-1004404.1	1456174.0	-278994.97	-4185045.0	7.8878355	3.6	255000	-2822361.8	8840497.0	51228430.0	-115458540.0	-2822193.5	8834683.0	50118064.0	-109211630.0	-2901093.2	9099392.0	47054216.0	-103965300.0	1095.8683	26.747004	1188.3159	942.1152	2100516000000.0	2006610300000.0	773639900000.0	6562.554115056992
52	1.2	0.2	-2170404.8	2537022.2	-278994.97	-17577244.0	-1785614.0	1847332.1	-278994.97	-4185045.2	7.77916	6.4	260000	-2866864.0	8749590.0	47820624.0	-107367540.0	-2866686.8	8739611.0	46978000.0	-111281520.0	-2931055.5	8961576.0	46934750.0	-108205570.0	1095.8386	26.746897	1185.0239	938.4379	2053728800000.0	1943464000000.0	733713100000.0	6690.39781999588
53	1.2	0.2	-2183554.5	2593904.8	-278994.97	-17298240.0	-1590310.2	1688145.0	-278994.97	-4185045.5	7.826291	5.7	265000	-2801775.8	8549028.0	45624720.0	-103837550.0	-2801983.2	8539236.0	46916560.0	-103369840.0	-2873180.5	8781302.0	47777656.0	-104958340.0	1095.864	26.746574	1187.0596	943.0137	1984807800000.0	1884322400000.0	705641800000.0	6818.450764417648
54	1.2	0.2	-2167801.5	2476980.8	-278964.16	-17577246.0	-2120418.2	1847332.1	-278994.97	-4185045.2	7.769829	7.6	270000	-2992644.0	8479047.0	56597010.0	-92102510.0	-2992170.8	8470986.0	49591184.0	-94620270.0	-3082747.8	8690888.0	44952304.0	-100771660.0	1095.819	26.772928	1185.533	934.53326	2011988900000.0	1935287600000.0	720285100000.0	6946.234120845795
55	1.2	0.2	-2358325.5	2707731.2	-278994.97	-17298242.0	-976503.8	1396411.9	-278994.97	-3906041.0	8.4527025	3.5	275000	-2864458.5	8347951.5	50621136.0	-106370540.0	-2864315.5	8338039.0	49103570.0	-104613740.0	-2942923.0	8555119.0	46696056.0	-106381810.0	1095.9075	26.776161	1185.458	955.4905	1948220900000.0	1853600700000.0	695375760000.0	7074.571920871735
