Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
59	0.15181077	0.025733434	0.24543275	0.10049854	50.39899	1.6461674	0.9180485	5.301425	-2.0675738	600000	3.7384034e-08	0.5536884	-0.08005139	-0.5485323	10.701598	0.015394232	0.2773	33.0	2251.8368334770203
60	0.15267934	0.033166397	0.32051313	0.099175975	54.469944	1.745704	0.8970388	5.1039743	-2.1640475	610000	-1.8310548e-08	0.5502937	-0.107376926	-0.54325914	10.702883	0.0152007155	0.3976	70.0	2292.5401377677917
61	0.15136984	0.032290455	0.31393728	0.08819191	50.877552	1.7099435	0.8892147	5.596485	-1.9078227	620000	-1.449585e-08	0.5587391	-0.021571778	-0.5515319	10.691196	0.016900135	0.2056	7.0	2327.3184971809387
62	0.1540842	0.027531952	0.24215153	0.088061765	48.62439	1.6732558	0.9159789	5.07497	-2.4283314	630000	9.155274e-09	0.53013515	-0.09362997	-0.52485645	10.67266	0.015194221	0.324	48.0	2366.090763568878
63	0.15357982	0.028796962	0.25499335	0.10088911	52.5	1.6462675	0.9028122	4.8989773	-1.8419998	640000	1.5258789e-09	0.5916496	-0.08037005	-0.5853246	10.658659	0.015387366	0.2666	34.0	2402.564328432083
64	0.15360549	0.029756153	0.24801391	0.102795675	53.322582	1.7678783	0.90056753	5.2682366	-1.8430637	650000	-9.155274e-09	0.5845511	-0.099323854	-0.57820493	10.702842	0.015171046	0.359	54.0	2441.6477720737457
65	0.155114	0.03152755	0.23769099	0.102022976	52.287956	1.7471774	0.9090224	5.451819	-2.9746635	660000	4.5776368e-08	0.57482946	-0.018436328	-0.5543423	10.641219	0.017104128	0.2252	6.0	2477.0306589603424
66	0.15442622	0.032604795	0.28609818	0.09533363	51.128204	1.6904159	0.93468994	5.3470373	-1.7618605	670000	-8.392334e-09	0.6017986	-0.078445	-0.5953653	10.664212	0.015341701	0.2602	33.0	2515.3815524578094
67	0.15190631	0.029464336	0.27101526	0.091301054	56.24294	1.6941861	0.91997355	5.2736936	-1.5721123	680000	3.967285e-08	0.5840657	-0.08100592	-0.5770783	10.672703	0.015294512	0.2728	36.0	2553.168346643448
68	0.15859365	0.03401801	0.2862509	0.097759165	55.198895	1.7724115	0.9224883	5.5452676	-1.496398	690000	-2.4414062e-08	0.6148006	-0.09713996	-0.6064321	10.636903	0.015272033	0.3369	53.0	2592.45613861084
69	0.1522334	0.030758379	0.2968885	0.095990814	53.843243	1.7777787	0.9128521	5.575163	-2.5403924	700000	-1.6784668e-08	0.5775573	-0.020813309	-0.5716546	10.645713	0.014740825	0.2235	7.0	2628.527644634247
70	0.15008049	0.029071769	0.2911436	0.09414324	56.062145	1.7645689	0.9186046	5.430256	-1.8099878	710000	6.2942505e-09	0.5770533	-0.07976211	-0.5701294	10.640372	0.015216821	0.2755	35.0	2667.497359275818
71	0.15821093	0.03437934	0.36771348	0.09398481	53.553764	1.7206649	0.9068539	5.4072814	-1.6217886	720000	1.449585e-08	0.59399533	-0.07912278	-0.58903986	10.633	0.015473473	0.266	35.0	2704.2985599040985
72	0.15514685	0.030474884	0.25095028	0.09463891	54.244564	1.7565264	0.944336	5.1239305	-2.2780952	730000	3.0517577e-09	0.58206034	-0.08594899	-0.57506424	10.65515	0.015408392	0.2992	39.0	2743.018234014511
