Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
48	1.0	0.2	5.097233	0.23990488	5.3899207	4.6308146	5.197013	0.12991326	5.2950783	4.8135934	120.882355	128.2	196608	207.78922	103.19818	361.48712	-26.539835	207.7894	103.202866	360.31735	-26.26214	209.03773	103.12738	356.56625	-31.467825	-5.2761836	4.400941	31.532742	-26.311922	14.587799	14.008517	7.310077	5648.121739625931
49	1.0	0.2	5.1083007	0.2517375	5.4592495	4.531703	5.082032	0.23977391	5.2767005	4.644159	119.057144	124.3	200704	209.02846	103.824585	360.94077	-28.847431	209.02849	103.829506	361.28574	-26.969662	210.26675	103.75383	358.00146	-32.742687	-5.3130236	4.3894825	34.824085	-23.345459	14.546142	13.991147	7.3152866	5756.137938737869
50	1.0	0.2	4.930492	0.26439267	5.340242	4.5141873	5.1667523	0.12088146	5.2769337	4.898552	124.9375	148.5	204800	210.42497	104.3899	364.76926	-26.11271	210.42572	104.3954	362.4623	-26.611992	211.6603	104.31737	360.4193	-31.634733	-5.3286023	4.409133	32.139633	-27.677546	14.583046	13.911043	7.253108	5861.1905879974365
51	1.0	0.2	5.0185165	0.2773351	5.3836403	4.6113744	5.0531454	0.26419845	5.336304	4.5735493	118.4	157.0	208896	211.36668	104.85993	366.95657	-25.743305	211.36728	104.86642	363.77875	-26.988533	212.59198	104.77824	361.4806	-34.226	-5.3618546	4.4222746	32.801666	-23.032698	14.804642	14.129538	7.3574867	5970.587026596069
52	1.0	0.2	5.108618	0.22675824	5.3930874	4.612428	4.849884	0.23614623	5.346749	4.6495843	128.4375	132.3	212992	212.14636	105.128685	364.84137	-24.909529	212.14665	105.13283	365.97183	-26.795847	213.36804	105.050224	362.81277	-34.548218	-5.371635	4.4002595	34.095207	-20.424215	14.892111	14.159601	7.2628937	6078.333276987076
53	1.0	0.2	5.018596	0.27021906	5.379566	4.5390754	5.113899	0.23443654	5.325716	4.624611	131.51613	139.9	217088	213.16585	105.592926	368.25308	-24.178322	213.16649	105.59996	367.73312	-25.595942	214.38692	105.53075	363.73532	-35.03586	-5.363995	4.39862	35.427032	-22.094872	14.992212	14.234217	7.210764	6184.544106721878
54	1.0	0.2	5.057208	0.2741185	5.388735	4.424946	5.197375	0.14460254	5.304983	4.770206	125.121216	137.3	221184	214.24744	105.798996	368.96133	-24.19209	214.24805	105.804344	367.2174	-24.582695	215.46785	105.72443	366.83746	-33.87988	-5.3447995	4.3910747	39.466972	-25.06481	15.216156	14.434401	7.417542	6294.699222803116
55	1.0	0.2	5.0078588	0.2791798	5.4319725	4.5280495	5.3069196	0.19738199	5.4902387	4.7319446	121.76471	123.7	225280	214.90393	106.276245	371.2075	-23.809814	214.90434	106.28247	368.04996	-24.688555	216.11781	106.21291	366.86484	-32.084663	-5.3029623	4.415165	34.48131	-22.344284	15.214666	14.378941	7.264437	6401.7530863285065
56	1.0	0.2	4.984954	0.2764784	5.435388	4.510318	5.1031013	0.2592702	5.398937	4.650311	137.41379	136.4	229376	215.46771	106.81027	372.59113	-24.185741	215.46767	106.81665	371.24695	-26.39428	216.68596	106.76174	369.94135	-34.705795	-5.2703447	4.440686	35.517754	-22.610302	15.309503	14.488308	7.3370996	6506.830588579178
57	1.0	0.2	5.01717	0.24878159	5.3115582	4.509476	5.2218776	0.15606579	5.3427043	4.790129	143.17241	134.2	233472	216.17905	106.985855	372.29153	-22.73338	216.17987	106.99371	372.23334	-25.709097	217.39525	106.91992	370.3353	-32.115795	-5.2199464	4.4344974	34.719276	-22.89438	15.456687	14.615755	7.3444047	6618.324024915695
58	1.0	0.2	4.926747	0.30024296	5.356277	4.4300237	4.761843	0.17660616	5.238704	4.6154566	121.47059	137.9	237568	217.35425	107.38062	373.73856	-26.523329	217.3544	107.38741	376.02856	-44.160103	218.57092	107.33003	371.35413	-37.94109	-5.1552467	4.461472	36.20926	-22.295532	15.493276	14.637094	7.320338	6735.38257932663
59	1.0	0.2	5.026925	0.27087408	5.350752	4.5284147	5.1434946	0.2068001	5.3859906	4.72497	143.71428	146.8	241664	218.09174	107.64279	374.0244	-24.720663	218.09215	107.65059	375.03125	-30.002605	219.30435	107.58812	373.7943	-32.076008	-5.0765185	4.4766154	37.420315	-26.608313	15.538922	14.684836	7.2916646	6849.18652677536
60	1.0	0.2	5.0630393	0.25343883	5.481073	4.5777793	5.0516496	0.25834846	5.3433123	4.717438	133.03226	148.8	245760	219.00998	107.812096	376.88666	-22.721989	219.01067	107.81924	376.71252	-22.44271	220.22372	107.7446	372.65097	-31.44703	-5.1413713	4.465615	36.24736	-22.395681	15.661686	14.763063	7.2464867	6965.153550863266
61	1.0	0.2	5.104356	0.20528054	5.3492565	4.6272182	5.250504	0.04267977	5.3200655	5.179663	133.45161	147.4	249856	219.97977	108.09406	378.16028	-22.501087	219.97997	108.10038	376.17252	-22.659792	221.19226	108.02836	374.6124	-25.990652	-5.1861625	4.442634	39.60133	-22.627132	15.610662	14.708881	7.308968	7085.961866855621
62	1.0	0.2	5.0235114	0.22306384	5.3545427	4.648099	4.968825	0.29265046	5.4276347	4.625956	144.42857	137.0	253952	221.08107	108.50247	377.5703	-29.22121	221.08163	108.51086	379.76944	-24.503778	222.28572	108.42948	374.9024	-25.32099	-5.13434	4.416657	40.42158	-22.93619	15.670954	14.7635145	7.4064827	7205.758438587189
63	1.0	0.2	5.049498	0.24667886	5.4160686	4.601106	5.3018656	0.14103743	5.4491324	4.9600925	136.86667	132.3	258048	221.68251	108.9339	378.84055	-28.029556	221.68297	108.941635	379.1403	-22.316578	222.87422	108.856834	376.31912	-34.62222	-5.1323905	4.4418793	41.665905	-21.43339	15.767452	14.8718195	7.3865795	7320.995890378952
64	1.0	0.2	4.981841	0.2793449	5.4528413	4.588017	5.194055	0.17571901	5.3946953	4.811061	130.03125	156.8	262144	222.42398	109.07476	381.20938	-22.141438	222.4243	109.08305	379.85815	-22.654379	223.6116	109.00311	377.72284	-24.22627	-5.0889683	4.436548	36.74347	-24.33051	15.755439	14.847489	7.211113	7439.685222387314
65	1.0	0.2	5.124389	0.2295553	5.3673	4.6078806	5.2000127	0.19552441	5.3781085	4.75858	147.14815	143.9	266240	223.21884	109.29147	381.29053	-23.154997	223.21992	109.298416	381.8616	-20.710215	224.41089	109.22295	378.2492	-22.910246	-5.098661	4.4250374	33.435818	-21.56708	15.860914	14.930513	7.343775	7553.360401391983
66	1.0	0.2	5.132782	0.21397299	5.3781357	4.617253	5.1290445	0.21730158	5.385491	4.770886	147.53572	146.3	270336	224.02345	109.52394	381.61563	-22.817282	224.02388	109.53284	380.86832	-20.757591	225.21347	109.4585	379.18103	-23.196905	-5.139002	4.415784	34.040024	-22.002024	15.771416	14.913161	7.230463	7672.876294374466
67	1.0	0.2	5.071531	0.2652277	5.409059	4.5968313	5.133713	0.26650256	5.3794646	4.6566224	136.2	129.8	274432	224.85925	109.93006	381.74783	-22.553226	224.85925	109.93718	383.42633	-22.515602	226.03767	109.85672	379.93216	-23.4181	-5.122191	4.4391327	38.2332	-21.029646	15.8304405	14.935939	7.2975664	7782.0488023757935
68	1.0	0.2	5.0352936	0.24784485	5.403313	4.5955534	5.0735407	0.214315	5.3462687	4.804091	154.7037	145.3	278528	225.57942	109.9964	384.815	-20.633303	225.57986	110.00362	382.78607	-19.116234	226.75441	109.91829	381.51694	-23.585255	-5.047593	4.439289	35.342472	-22.830795	15.945674	15.012343	7.3131022	7898.909609556198
69	1.0	0.2	5.1456604	0.20325382	5.458751	4.6821866	5.1507816	0.18909286	5.3540034	4.7575502	158.57692	144.9	282624	226.82565	110.16698	384.6195	-22.84221	226.82585	110.17538	384.19003	-20.405752	228.00304	110.08419	381.39047	-23.170494	-5.0495033	4.411716	32.851223	-23.154835	15.910009	15.032569	7.236225	8008.438188552856
70	1.0	0.2	5.1301517	0.19691786	5.375181	4.7140155	5.2878227	0.08485787	5.4023523	5.108838	152.76	147.4	286720	227.69406	110.79216	385.0716	-23.162079	227.69434	110.800156	385.6638	-25.40232	228.86717	110.7206	383.0751	-23.552162	-5.0278215	4.431088	36.675938	-22.177116	15.874996	15.025656	7.3241715	8113.512577295303
71	1.0	0.2	5.104926	0.21016495	5.349851	4.637966	5.3270464	0.05744005	5.432837	5.2147317	163.88461	149.3	290816	228.9072	111.11833	390.2026	-19.804903	228.9072	111.12616	386.83167	-19.175894	230.08923	111.04556	385.41742	-22.985794	-4.9783573	4.4210143	34.395973	-21.200779	15.98782	15.114044	7.3149743	8225.550301074982
72	1.0	0.2	5.095814	0.21887946	5.5332313	4.5936623	5.0816813	0.19899271	5.3463764	4.8159933	149.64285	147.1	294912	229.96793	111.72909	388.74713	-20.378256	229.96811	111.73734	388.43613	-18.470333	231.15666	111.66239	386.13962	-24.500935	-4.9085846	4.425334	33.445423	-21.434559	16.068365	15.198685	7.299229	8333.635926246643
73	1.0	0.2	5.12366	0.22185892	5.417336	4.5662346	5.2032404	0.1924892	5.3950157	4.7135015	157.38461	158.3	299008	230.9471	111.97615	390.29123	-20.516584	230.94736	111.98431	391.77765	-20.164104	232.12854	111.8955	387.1811	-25.004368	-4.9732795	4.403342	39.507977	-22.546679	16.137535	15.269202	7.2858744	8439.3566365242
