Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
41	1.2	0.2	614.58344	147.87971	961.822	356.78125	651.6493	162.73688	1054.478	444.89578	119.59524	122.2	205000	223.6337	108.848335	382.8855	-19.899954	223.63551	108.845375	376.59186	-25.74499	224.84534	108.64699	378.2121	-22.580389	-5.6114254	3.852269	34.200665	-16.910765	11.807744	11.81789	11.322243	880.8454279899597
42	1.2	0.2	660.3954	160.04132	1284.6785	440.84305	481.90692	65.45647	634.3926	412.36105	127.76923	90.7	210000	225.37392	109.73459	378.7557	-34.63066	225.37535	109.73228	379.96143	-28.17403	226.57669	109.543015	378.82855	-39.42669	-5.613338	3.804081	31.227734	-16.475239	12.0506525	11.914811	11.552245	903.043628692627
43	1.2	0.2	620.6793	145.79353	1079.4155	393.51697	568.2785	110.3812	787.5031	406.68256	122.39024	110.4	215000	226.32092	110.33652	380.73248	-22.652311	226.32304	110.33483	380.20877	-37.70958	227.51051	110.1511	379.5103	-22.7515	-5.651013	3.8534954	38.162964	-17.721746	12.196183	12.01573	11.408598	925.5531477928162
44	1.2	0.2	650.24945	139.87933	998.57996	429.00406	557.4132	46.81407	635.3348	493.01273	126.075	103.6	220000	227.03839	110.942154	385.28632	-28.429815	227.04013	110.93954	383.32288	-27.96006	228.20956	110.7646	382.51843	-26.4257	-5.577549	3.871055	37.582825	-16.864328	12.411268	12.3272295	11.550216	948.4739871025085
45	1.2	0.2	669.15497	187.37117	1272.8298	448.6991	576.36646	85.077484	759.5075	475.50787	129.5	106.4	225000	227.28236	110.89814	387.81857	-21.565477	227.28456	110.89543	386.5818	-24.828686	228.46053	110.71351	383.65814	-19.287476	-5.5643077	3.880434	41.78225	-17.18153	12.567833	12.456986	11.478334	970.5755779743195
46	1.2	0.2	633.4645	131.28607	988.9118	440.17642	635.1751	68.19123	733.7465	520.64777	120.51219	122.1	230000	229.11432	111.33306	386.29507	-23.718678	229.11603	111.33101	386.75766	-19.163658	230.33041	111.17615	386.87784	-24.979605	-5.319846	3.9581354	38.06346	-17.631836	12.512047	12.359559	11.4678	992.9320702552795
47	1.2	0.2	652.45044	162.23358	1235.7938	378.02615	622.80457	83.28275	750.887	499.35583	125.560974	119.1	235000	230.37993	112.39396	388.23117	-24.039413	230.38185	112.39117	387.1195	-23.986212	231.5868	112.23696	386.24933	-41.55791	-5.378818	3.9614396	44.855873	-17.162842	12.706584	12.553045	11.583296	1016.1165456771851
48	1.2	0.2	652.20135	157.49678	1093.4154	432.5279	666.3148	63.306503	813.6652	586.9776	125.25641	126.1	240000	231.98607	112.99195	388.46564	-50.013245	231.98842	112.98853	390.7957	-21.558739	233.19682	112.8319	390.19485	-22.375101	-5.206086	3.998898	41.124844	-17.094847	12.791227	12.571071	11.604727	1038.6226284503937
49	1.2	0.2	690.4138	131.21756	1005.54407	472.82544	695.5924	250.94283	1429.0338	532.5193	133.5	137.0	245000	232.51791	113.674	391.86868	-15.615486	232.51933	113.67188	391.01035	-41.512268	233.71326	113.525826	390.87003	-26.315405	-5.1961274	4.034815	41.030186	-17.460758	13.06939	12.839425	11.761119	1061.7173328399658
50	1.2	0.2	620.5506	176.44743	1253.0631	423.5453	603.1072	108.71579	867.11365	464.54797	119.40476	112.2	250000	233.3267	114.34214	395.62234	-27.357903	233.32916	114.33993	393.13187	-22.057653	234.55054	114.217125	392.95255	-29.662037	-5.130209	4.049325	50.77525	-16.830017	13.330338	13.121648	11.953956	1084.4920868873596
