Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
75	0.16411652	0.035177935	0.3284663	0.10679179	54.260868	1.8770278	0.9986228	5.5130463	-2.2545254	760000	4.8828124e-08	0.55166125	-0.10687257	-0.5388119	10.601517	0.015181375	0.3987	68.0	2703.404849290848
76	0.16275556	0.031768695	0.26933846	0.1083433	54.945053	1.8352219	0.9585177	5.082582	-1.5943695	770000	3.4332275e-09	0.5497576	-0.11003683	-0.5360312	10.58884	0.015178167	0.4035	75.0	2742.212788581848
77	0.16982262	0.033179753	0.26774308	0.102463916	54.74033	1.8696154	0.9657649	5.5449414	-1.379612	780000	-1.8310548e-08	0.62237	-0.09995958	-0.6074795	10.592659	0.015167889	0.3464	57.0	2780.4144492149353
78	0.16284095	0.033372633	0.28407228	0.10584345	55.466667	1.9674162	0.98254764	5.4104066	-1.6114197	790000	3.6621095e-08	0.57272345	-0.0942934	-0.4735752	10.537056	0.0152439205	0.3477	49.0	2818.5097908973694
79	0.16846186	0.03682944	0.3078729	0.10287574	54.692307	1.9420408	1.0199641	5.39242	-1.3249811	800000	2.2888185e-09	0.65031224	-0.093682446	-0.63645446	10.534802	0.015275461	0.3255	46.0	2854.313878297806
80	0.16556501	0.035610773	0.294842	0.096727505	56.457626	1.8824965	0.96630573	5.0424514	-1.6078743	810000	4.577637e-09	0.5446001	-0.092768475	-0.5181978	10.562874	0.015287469	0.3257	47.0	2890.2989509105682
81	0.16863815	0.03338104	0.25347134	0.110220686	58.087208	1.9628692	0.95790184	5.5806446	-1.1117811	820000	4.1627885e-08	0.6079328	-0.021480238	-0.592805	10.527769	0.0149895735	0.2063	7.0	2924.0536484718323
82	0.17274444	0.035912316	0.28411695	0.10901468	54.222828	1.9484471	1.020849	6.2060127	-1.4690533	830000	-1.9645691e-08	0.6049393	-0.08925699	-0.58843225	10.5493965	0.015296869	0.315	45.0	2960.672194004059
83	0.16583472	0.030878505	0.26586822	0.10361224	54.409836	1.9586368	1.0357314	5.9820023	-2.1496472	840000	-2.822876e-08	0.5894526	-0.021971243	-0.57867616	10.498102	0.015664924	0.1996	7.0	2994.9512972831726
84	0.16861054	0.03383598	0.26367646	0.1069606	54.53552	1.8968558	0.99220645	5.4195194	-1.2639334	850000	2.746582e-08	0.5712908	-0.09588331	-0.55911	10.5519	0.0152843585	0.3395	51.0	3033.1253287792206
