Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
84	0.22803088	0.086105935	0.39324498	0.08473271	23.36	1.8815044	1.4057277	5.267547	-2.7123585	348160	4.0512532e-08	1.1952448	-0.104236245	-1.064396	10.901892	0.015403839	0.3774414	39.0	1053.166182756424
85	0.23011939	0.09247549	0.38505292	0.0811467	23.755814	2.1578279	1.4165541	5.28054	-2.174913	352256	-2.9569492e-08	1.2461233	-0.07465221	-1.0597959	10.884039	0.015125705	0.2980957	20.0	1065.4243111610413
86	0.24803193	0.08299932	0.3901715	0.0784735	23.630058	2.4993577	1.465356	5.2903357	-2.1767435	356352	-1.9557774e-08	1.2466519	-0.0789732	-1.0522542	10.885097	0.015573054	0.3034668	22.0	1077.673543214798
87	0.24932134	0.08907953	0.38825762	0.077960104	23.488506	2.5170388	1.4104768	5.309976	-2.090567	360448	1.8626451e-09	1.2242765	-0.052010067	-1.0858129	10.884337	0.016340531	0.26391602	12.0	1089.626904964447
88	0.23039286	0.09285399	0.3968239	0.078274675	24.035294	2.173046	1.3959562	5.3311706	-2.7307363	364544	-3.0733645e-08	1.0946385	-0.046790287	-0.48149002	10.843282	0.016197719	0.2446289	11.0	1101.5830228328705
89	0.23390877	0.090376675	0.3938954	0.082837835	23.331429	2.8120978	1.3116043	5.330274	-2.2512493	368640	-2.3283064e-08	1.5651131	-0.04935761	-1.4116988	10.846621	0.017635994	0.22631836	12.0	1113.636313199997
90	0.22079283	0.09031227	0.43231633	0.07881527	22.938202	2.1549807	1.4075772	5.3272915	-2.2470055	372736	-8.381903e-09	1.2642118	-0.050435625	-1.0236397	10.871658	0.016034616	0.22607422	12.0	1126.016536474228
91	0.23946372	0.088544436	0.3869928	0.0636101	24.8	2.3967433	1.3597426	5.323579	-1.9098306	376832	1.8859282e-08	1.2821519	-0.1057171	-1.1241045	10.900791	0.01542509	0.37304688	42.0	1138.8121542930603
92	0.24613883	0.08758798	0.38866478	0.07990215	22.826817	2.417776	1.4006037	5.335472	-1.9868093	380928	-9.546056e-09	1.1435864	-0.042570718	-0.95648694	10.875956	0.016805597	0.20654297	9.0	1150.727473974228
93	0.2290883	0.08285841	0.39104226	0.07019279	23.204546	1.9659946	1.3919157	5.3353825	-3.012166	385024	4.656613e-09	1.1386969	-0.024506103	-1.0186479	10.841797	0.017682789	0.1965332	6.0	1162.5892353057861
94	0.24442062	0.08940641	0.42421737	0.08442458	23.807018	2.1666422	1.4244661	5.3223786	-2.3993683	389120	-6.2864274e-08	1.0806696	-0.026730102	-0.8932774	10.932119	0.016966652	0.22338867	6.0	1174.501995563507
95	0.25253493	0.087741815	0.40586212	0.07851393	22.94382	2.0359635	1.383946	5.3062057	-2.0610242	393216	1.9557774e-08	1.1597483	-0.04620628	-0.31367022	10.91753	0.0162332	0.20507812	12.0	1186.4918897151947
96	0.24324776	0.091359265	0.3982968	0.079779714	23.748537	3.130458	1.3620287	5.307518	-1.475564	397312	-3.8184226e-08	1.7904919	-0.035404045	-1.6465418	10.923401	0.016259596	0.1899414	8.0	1198.583126783371
