Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
38	1.2	0.2	629.33594	139.24986	1190.5737	464.60147	585.6185	63.9104	750.5465	524.88916	122.575	109.8	190000	224.54704	108.5822	377.72357	-22.575161	224.54703	108.58605	376.41135	-19.62751	225.7759	108.28311	377.5964	-16.3875	-5.0460534	4.3466506	35.596188	-17.624092	11.516355	10.999426	11.214601	935.4679973125458
39	1.2	0.2	641.3901	131.8402	1090.1321	464.18143	509.6875	44.97912	587.953	450.24835	123.39024	95.9	195000	225.57536	109.087494	378.15768	-47.01992	225.57498	109.09186	379.48944	-48.14396	226.81142	108.78497	377.8735	-16.498817	-4.9830027	4.39157	33.75813	-18.368214	11.592397	11.092161	11.329016	961.1774954795837
40	1.2	0.2	700.6577	200.7932	1448.6443	419.2118	652.0511	145.644	997.7457	476.132	136.2973	129.5	200000	227.2275	109.74482	380.48862	-24.786343	227.22794	109.74841	380.3352	-17.302948	228.44498	109.44317	381.57925	-16.47149	-4.9456244	4.434249	30.640617	-16.763147	11.712522	11.204823	11.2658825	987.2959017753601
41	1.2	0.2	658.0819	138.54608	1050.1937	387.00565	602.5793	88.01974	814.44214	473.31207	127.48718	115.6	205000	228.3107	110.39844	383.20038	-23.763395	228.3107	110.40316	384.09348	-29.060223	229.53288	110.11258	383.2701	-26.597145	-4.8200626	4.484918	32.000587	-18.2103	11.707974	11.199069	11.248695	1012.982344865799
42	1.2	0.2	597.16644	92.44976	815.96326	450.3945	556.1205	65.30915	646.8956	439.95554	113.704544	105.5	210000	230.03775	111.05244	384.88446	-19.789612	230.03775	111.05754	385.2847	-21.544094	231.27759	110.79415	385.71475	-29.756453	-4.892112	4.487196	37.712418	-17.820507	11.884305	11.356258	11.288026	1038.5560076236725
43	1.2	0.2	649.10925	161.1607	1359.5105	456.5186	587.2096	104.27032	777.42487	461.20413	125.1	110.2	215000	230.49919	111.525276	387.63538	-16.452513	230.49927	111.52824	386.22815	-29.06417	231.71414	111.26611	385.87512	-24.321684	-4.842919	4.4873652	35.83453	-17.7983	11.868231	11.358345	11.159785	1064.14905834198
44	1.2	0.2	621.2085	160.57913	1183.4249	401.81772	490.25116	41.384064	556.3741	443.04547	120.51219	90.4	220000	231.43626	111.744965	387.7955	-30.772675	231.43672	111.74965	387.46198	-18.424507	232.6579	111.484856	386.75882	-19.681301	-4.831936	4.4782405	39.22653	-17.703814	11.862492	11.347435	11.108231	1089.4996411800385
45	1.2	0.2	653.086	162.05685	1109.3765	389.34628	753.8524	198.56912	1238.8937	503.96985	128.51282	147.7	225000	232.41522	112.23758	388.6465	-40.237923	232.41432	112.24191	389.26395	-45.798862	233.61067	111.96575	389.46426	-51.818027	-4.8471003	4.4570155	46.125954	-18.235138	12.040972	11.4989605	11.184358	1115.7757503986359
46	1.2	0.2	677.21765	160.46617	1003.5748	394.04776	491.7392	42.883255	552.54724	424.05386	131.76315	90.9	230000	233.23328	112.69255	390.5198	-20.243559	233.23328	112.69756	389.90875	-29.270426	234.43535	112.43664	388.6743	-39.069527	-4.808534	4.4915495	29.088955	-18.437525	12.218453	11.669202	11.380423	1141.4495685100555
47	1.2	0.2	681.7957	168.86832	1061.1372	378.8748	529.7203	40.25578	584.63025	452.73715	133.21053	99.2	235000	233.95824	112.85773	391.04984	-30.116796	233.9577	112.86287	390.33374	-21.139694	235.14499	112.60709	390.24677	-20.147999	-4.8234925	4.4397206	32.66447	-16.585129	12.251948	11.713115	11.255891	1167.398294210434
