Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
46	0.23332947	0.02169646	0.26708528	0.1589552	16.286852	1.1553125	1.004971	3.9350848	0.11293906	192512	-1.7695129e-08	0.0009947333	-0.03891399	-0.00072655466	10.934451	0.015595691	0.25146484	19.0	865.8879578113556
47	0.23065478	0.024050023	0.26637232	0.15630597	16.437752	1.1457231	0.98606956	3.9600413	0.10833883	196608	1.3969839e-09	0.0013635745	-0.06665364	-0.0010998845	10.917261	0.012005898	0.30688477	127.0	886.6619267463684
48	0.23228624	0.02331055	0.2663157	0.15805946	16.310757	1.1451089	0.9897417	3.9575677	0.11027625	200704	1.5366822e-08	0.0005287366	-0.056651965	-0.00029348317	10.919005	0.015222118	0.2487793	36.0	905.2718327045441
49	0.2319748	0.024457712	0.2673018	0.1574915	16.689796	1.1627381	1.0014527	3.9352589	0.112319455	204800	-2.910383e-10	0.0023838556	-0.05374316	-0.0015150061	10.950521	0.008577569	0.28442383	127.0	925.9699885845184
50	0.2326204	0.022781478	0.26856503	0.16339312	16.234127	1.1499006	0.9991575	4.0016394	0.11138536	208896	4.1909516e-09	0.0006262274	-0.02189472	-0.00041209254	10.888756	0.017322058	0.22485352	7.0	944.3920397758484
51	0.23324107	0.026284838	0.2677065	0.1551425	16.875519	1.1688092	1.0047764	3.9628165	0.10829471	212992	3.8184226e-08	0.0009798377	-0.02041249	-0.000727773	10.913755	0.01575613	0.21899414	8.0	962.4546658992767
52	0.23249127	0.02350791	0.2692611	0.1533603	16.28287	1.1482326	0.99481356	4.022834	0.10504784	217088	7.450581e-09	0.00051001355	-0.025087167	-0.00023082684	10.988535	0.016057521	0.19677734	8.0	980.6410109996796
53	0.22917356	0.024675775	0.26867288	0.15187088	16.685715	1.1518623	0.99942476	4.0296383	0.1105009	221184	2.561137e-09	0.002585094	-0.018152984	-0.0014306103	10.906631	0.016839726	0.2397461	7.0	998.6470034122467
54	0.23127238	0.02471738	0.26854178	0.15972862	16.512096	1.1611742	1.0089394	4.0715246	0.11197299	225280	1.2340024e-08	0.0023243087	-0.023691652	-0.0015192992	10.888335	0.016746229	0.20751953	13.0	1016.8711032867432
55	0.22983895	0.025376448	0.2718229	0.15582354	16.621952	1.1443486	0.9956232	4.0812263	0.11286615	229376	2.9802322e-08	0.0014677307	-0.032310523	-0.001081446	10.935823	0.015988156	0.22460938	15.0	1034.5303366184235
56	0.23486617	0.02423457	0.2685848	0.15743598	16.142292	1.1572237	1.0068483	4.0844555	0.1020761	233472	8.381903e-09	0.0016363859	-0.024753813	-0.0012605272	10.965357	0.01713599	0.22558594	10.0	1052.122620344162
57	0.23446743	0.025269996	0.2745154	0.1586492	16.38	1.1644108	1.0160934	4.0938168	0.10437703	237568	2.3748726e-08	0.0009346178	-0.037291147	-0.00068953703	10.967892	0.015960399	0.23071289	18.0	1070.1647644042969
58	0.23246132	0.02617853	0.27224025	0.15843381	16.589432	1.1696877	1.0160713	4.119702	0.10874951	241664	-3.7020072e-08	0.001898984	-0.023635004	-0.001204902	10.935184	0.015822146	0.2421875	11.0	1088.087692975998
59	0.23120469	0.02712669	0.27277786	0.15017262	16.69796	1.1430385	0.9909547	4.0916553	0.099333	245760	1.1175871e-08	0.001911673	-0.021109901	-0.0016562792	10.870976	0.0149439275	0.23291016	10.0	1106.401813030243
60	0.23132305	0.02778932	0.27168515	0.15445939	16.733606	1.1535286	1.0089592	4.1321673	0.107773885	249856	2.0721927e-08	0.0009196493	-0.0341596	-0.00065291085	10.923394	0.015560531	0.2368164	17.0	1125.0341670513153
61	0.23448342	0.023793418	0.2763174	0.16416034	16.534412	1.1701899	1.0144614	4.1578035	0.10662687	253952	-5.1921234e-08	0.000551584	-0.0293557	-0.00023352471	10.958562	0.015471839	0.22851562	9.0	1143.7515966892242
62	0.23236856	0.02715444	0.27391806	0.15386477	17.058577	1.1791366	1.0251977	4.152475	0.10336684	258048	2.4214387e-08	0.0018017252	-0.022756906	-0.0009990945	10.89794	0.016132861	0.24536133	11.0	1161.8214905261993
63	0.23327446	0.027157672	0.27446115	0.15553594	16.72541	1.1721334	1.0164741	4.158657	0.10860727	262144	1.1641532e-08	0.0009361558	-0.06554274	-0.00064713636	10.84166	0.015076451	0.27685547	67.0	1181.0720827579498
64	0.2299237	0.027563987	0.2763706	0.15361975	16.90909	1.1668732	1.0159296	4.212452	0.10238671	266240	3.958121e-09	0.0008663696	-0.0771787	-0.00054201257	10.947174	0.009595689	0.32202148	127.0	1201.6934044361115
65	0.23343095	0.02797242	0.27902737	0.1540015	17.130253	1.1774518	1.0123059	4.1763606	0.098585375	270336	-8.8475645e-09	0.0007063191	-0.053002343	0.0002451446	10.848383	0.015210297	0.2241211	33.0	1220.1432132720947
66	0.2370655	0.027997633	0.28316453	0.15562776	16.843622	1.224056	1.0573164	4.2781477	0.1072997	274432	-1.5832484e-08	0.0013839693	-0.042435944	-0.0010857896	10.967024	0.016454823	0.22143555	19.0	1239.0200836658478
67	0.23467799	0.02402817	0.27734604	0.17903794	16.318726	1.1680039	1.0170968	4.2089467	0.08813581	278528	7.450581e-09	0.001322129	-0.021136254	-0.0010649206	10.894543	0.016598076	0.21484375	9.0	1256.926649570465
68	0.23511775	0.026480015	0.2799054	0.15093753	16.839506	1.1804782	1.0360401	4.2485933	0.10008987	282624	-1.8626451e-08	0.003912018	-0.031824637	-0.003683307	10.871109	0.015892304	0.22241211	20.0	1274.8889753818512
69	0.23286496	0.026783064	0.28103235	0.15320247	16.512096	1.1623397	1.0098137	4.194825	0.104228735	286720	-2.514571e-08	0.0005410789	-0.033247586	-0.00028550782	10.943704	0.0153654525	0.21289062	10.0	1293.2650063037872
70	0.23351136	0.025588514	0.28102756	0.15262902	16.669388	1.1835318	1.031013	4.2739377	0.10023748	290816	7.171184e-08	0.0007013811	-0.024084996	-0.00046472592	10.909464	0.01803314	0.2602539	8.0	1311.8222846984863
71	0.23557565	0.029220257	0.28160506	0.1483696	17.029167	1.1976385	1.0374949	4.2605906	0.10692146	294912	-1.9092113e-08	0.0011328981	-0.026608346	-0.0008438378	10.918461	0.016367564	0.2199707	11.0	1329.6665034294128
72	0.23278761	0.028890846	0.28640604	0.15008825	17.387234	1.1960634	1.0312768	4.2645288	0.09240603	299008	-2.9802322e-08	0.0019082048	-0.03188322	-0.001433335	10.90387	0.015577566	0.23266602	21.0	1347.6761798858643
73	0.23454344	0.02896078	0.28566587	0.13909034	16.987553	1.1881033	1.0251095	4.2720575	0.0835913	303104	1.5832484e-08	0.0014493398	-0.021335099	-0.0011775087	10.921513	0.018441642	0.22192383	8.0	1365.700840473175
74	0.23429288	0.029581824	0.2917345	0.14570656	17.370213	1.2105792	1.0583853	4.352721	0.09251576	307200	-1.0477379e-08	0.0007918449	-0.026807304	-0.0005062009	10.935668	0.016851988	0.22802734	9.0	1383.441713809967
75	0.23117842	0.029040229	0.2863463	0.14630206	17.387234	1.1839149	1.0257174	4.3316956	0.098928206	311296	4.703179e-08	0.0013698249	-0.043153655	-0.0011147417	10.883634	0.015280861	0.22729492	35.0	1402.074002981186
76	0.23107697	0.028902143	0.29333317	0.14161104	17.172997	1.1830021	1.0242099	4.3832026	0.09100342	315392	-1.3038516e-08	0.000761306	-0.03901896	-0.00057015417	10.835523	0.015722513	0.2265625	21.0	1420.1182789802551
77	0.23474026	0.028507465	0.28910512	0.15402554	17.248945	1.2095988	1.0547583	4.4296494	0.097284354	319488	-2.2584572e-08	0.0011535222	-0.047771513	-0.0008431284	10.840246	0.015251909	0.23706055	40.0	1438.7423062324524
78	0.23364325	0.02938323	0.29368594	0.14735445	17.41702	1.2011015	1.0422701	4.4170594	0.07200123	323584	1.9557774e-08	0.0019865122	-0.052422244	-0.0014214294	10.8824835	0.015232344	0.26953125	69.0	1458.7386858463287
79	0.23167762	0.029493948	0.29313985	0.12383077	17.612068	1.1926601	1.0268064	4.394854	0.087354295	327680	8.8475645e-09	0.0016238935	-0.020325566	-0.0013599969	10.890196	0.016286831	0.22802734	8.0	1477.0718145370483
80	0.23281577	0.030762648	0.2902065	0.14301896	17.421276	1.2019777	1.0459386	4.370078	0.09346504	331776	-2.9802322e-08	0.0010397792	-0.059372094	-0.0007332708	10.881278	0.015132171	0.27661133	48.0	1496.181093454361
